Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/1,105,0,5,6.153538780944516,3.043511999749171,45.74730000013005,69.0,0.17478026787192835,0.0,5,6,6,7,8,12,25,29,46,46,46
GET,/get_data/10,98,0,5,6.95567236732818,3.063286000269727,46.81568400019387,95.0,0.1631282500137998,0.0,5,6,6,7,10,13,47,47,47,47,47
GET,/get_data/100,92,9,5,6.439243032643746,2.8594830000656657,34.12238500004605,93.81521739130434,0.1531408061354039,0.01498116581759386,5,6,7,7,9,15,28,34,34,34,34
GET,/get_data/101,89,6,5,6.577273741559213,2.888097999857564,22.618314999817812,95.42696629213484,0.14814708419620595,0.009987443878395907,5,7,8,8,11,13,18,23,23,23,23
GET,/get_data/102,82,8,5,6.493102475598967,2.6590940001369745,25.503673999992316,93.82926829268293,0.1364950663380774,0.013316591837861208,5,6,7,8,9,14,19,26,26,26,26
GET,/get_data/103,86,11,5,5.759478953556281,2.9589780001515464,36.35318299984647,90.47674418604652,0.14315336225700798,0.018310313777059162,5,6,6,7,8,9,17,36,36,36,36
GET,/get_data/104,63,2,5,5.87107285716792,2.5989850000769366,17.710241999793652,97.31746031746032,0.10486816072315702,0.003329147959465302,5,6,7,8,9,10,11,18,18,18,18
GET,/get_data/105,70,10,5,6.532010785693793,2.7814000000034866,33.56193599938706,91.42857142857143,0.11652017858128558,0.01664573979732651,5,6,7,7,10,18,27,34,34,34,34
GET,/get_data/106,73,10,5,6.089916726068623,2.9276169998411206,26.152102000196464,90.87671232876713,0.12151390052048353,0.01664573979732651,5,6,6,7,10,11,19,26,26,26,26
GET,/get_data/107,66,8,5,6.154744712141495,2.9145909998078423,16.925028999139613,92.57575757575758,0.10986188266235497,0.013316591837861208,5,6,7,7,10,12,13,17,17,17,17
GET,/get_data/108,79,10,5,5.9567074557187745,3.031826000096771,32.94724200031851,92.29113924050633,0.13150134439887942,0.01664573979732651,5,6,6,7,8,10,21,33,33,33,33
GET,/get_data/109,72,7,5,6.322845513914722,3.055359999962093,21.134219000487064,93.84722222222223,0.11984932654075088,0.011652017858128557,5,6,7,8,10,13,16,21,21,21,21
GET,/get_data/11,94,0,5,6.32920788301759,3.0462300001090625,34.36635100024432,97.0,0.1564699540948692,0.0,5,6,6,6,9,12,25,34,34,34,34
GET,/get_data/110,80,14,5,6.46036395001488,2.9743069999312866,26.89717400016889,88.075,0.13316591837861208,0.023304035716257113,5,6,7,7,10,14,22,27,27,27,27
GET,/get_data/111,68,5,5,6.7543407353228115,3.04662600001393,42.22209199997451,94.17647058823529,0.11319103062182027,0.008322869898663255,5,6,7,8,11,14,21,42,42,42,42
GET,/get_data/112,60,9,5,7.108864400015591,2.971120999973209,75.06438000018534,91.05,0.09987443878395906,0.01498116581759386,5,6,7,7,9,10,15,75,75,75,75
