Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/1,127,0,5,8.046133921292794,2.9777929998999753,50.00560600001336,69.0,0.10582173865288459,0.0,5,6,7,8,12,25,42,49,50,50,50
GET,/get_data/10,133,0,6,7.212669759371094,2.958967000267876,118.74238799964587,100.0,0.11082119087270591,0.0,6,6,7,7,9,14,18,20,120,120,120
GET,/get_data/100,134,0,5,6.864388985083896,2.4444639998364437,45.74359599973832,101.0,0.1116544329093428,0.0,5,7,8,8,10,13,21,26,46,46,46
GET,/get_data/101,132,0,5,7.911188090912274,2.5284549997195427,41.27693000009458,99.0,0.10998794883606902,0.0,5,7,8,9,15,27,30,32,41,41,41
GET,/get_data/102,138,0,5,5.994737144927031,2.743897999607725,28.44985199999428,100.0,0.11498740105589034,0.0,5,6,6,7,9,13,23,24,28,28,28
GET,/get_data/103,149,0,5,7.2250747449752515,2.6937200000247685,69.48489000023983,100.0,0.1241530634588961,0.0,5,6,7,9,11,16,27,41,69,69,69
GET,/get_data/104,133,0,5,6.554365052661729,2.50736699990739,40.05875099983314,101.0,0.11082119087270591,0.0,5,6,7,8,10,13,17,18,40,40,40
GET,/get_data/105,134,0,5,6.9854628880746725,2.6433479997649556,43.43072799974834,98.0,0.1116544329093428,0.0,5,6,7,7,9,16,35,41,43,43,43
GET,/get_data/106,126,0,5,7.601655563469591,2.8342629998405755,50.31035399997563,99.0,0.1049884966162477,0.0,5,7,8,9,12,20,37,45,50,50,50
GET,/get_data/107,135,0,5,7.3357288444084485,2.691500000310043,44.66030399998999,100.0,0.11248767494597968,0.0,5,7,8,8,12,22,31,36,45,45,45
GET,/get_data/108,133,0,6,7.486713699243861,2.594700999907218,65.24657300042236,101.0,0.11082119087270591,0.0,6,7,7,8,12,20,26,37,65,65,65
GET,/get_data/109,133,0,5,7.589139924795362,2.703671999825019,53.81766600021365,100.0,0.11082119087270591,0.0,5,6,7,9,12,23,37,41,54,54,54
GET,/get_data/11,137,0,5,6.040477445251111,2.5325579999844194,32.655443999829004,98.0,0.11415415901925345,0.0,5,6,6,7,9,11,23,25,33,33,33
GET,/get_data/110,138,0,5,6.844677413060919,2.5977349998811405,39.7741550000319,100.0,0.11498740105589034,0.0,5,6,8,8,11,13,20,29,40,40,40
GET,/get_data/111,132,0,5,7.484403962125312,2.5268910001159384,88.67184900009306,100.0,0.10998794883606902,0.0,5,7,7,8,11,15,32,44,89,89,89
GET,/get_data/112,108,0,5,8.390482231490111,3.151604000095176,80.1351939999222,100.0,0.08999013995678375,0.0,5,6,8,8,14,20,42,60,80,80,80
GET,/get_data/113,131,0,5,7.915697564871472,2.6178309999522753,111.72435400021641,101.0,0.10915470679943214,0.0,5,6,7,8,13,21,31,42,110,110,110
GET,/get_data/114,132,0,5,6.733032159109536,2.684824999960256,44.25663700021687,99.0,0.10998794883606902,0.0,5,6,7,9,10,15,21,22,44,44,44
GET,/get_data/115,127,0,5,6.42716202363106,2.622704999794223,28.288103000249976,100.0,0.10582173865288459,0.0,5,6,7,7,11,15,22,24,28,28,28
GET,/get_data/116,120,0,6,7.070351750024884,2.500634000170976,50.506187999872054,101.0,0.09998904439642639,0.0,6,7,8,8,12,14,21,34,51,51,51
GET,/get_data/117,146,0,5,7.421551609566338,2.5835310002548795,56.49502500000381,100.0,0.12165333734898544,0.0,5,7,8,8,12,19,34,38,56,56,56
GET,/get_data/118,131,0,5,7.343739786241685,2.8807899998355424,64.03219599997101,101.0,0.10915470679943214,0.0,5,6,7,8,12,17,25,50,64,64,64
GET,/get_data/119,134,0,5,6.956542291029666,2.7584760000536335,38.62624200019127,100.0,0.1116544329093428,0.0,5,7,7,8,11,20,29,36,39,39,39
GET,/get_data/12,150,0,5,7.483352666683156,2.9143619999558723,65.4767140003969,98.0,0.12498630549553298,0.0,5,6,7,7,11,27,36,50,65,65,65
GET,/get_data/120,114,0,5,6.55186912283306,2.799096000217105,29.484087000128056,101.0,0.09498959217660506,0.0,5,6,7,8,9,13,17,27,29,29,29
GET,/get_data/121,120,0,5,7.140699175010923,2.679737000107707,54.37883700005841,100.0,0.09998904439642639,0.0,6,6,7,8,11,13,37,42,54,54,54
GET,/get_data/122,122,0,6,6.685488262282664,3.056331000152568,38.36195499980022,100.0,0.10165552846970016,0.0,6,7,7,8,10,13,17,17,38,38,38
GET,/get_data/123,119,0,5,7.193029386577919,2.883870999994542,41.2384410001323,101.0,0.0991558023597895,0.0,5,7,8,9,11,16,29,37,41,41,41
GET,/get_data/124,133,0,5,7.411117977491293,2.4365109998143453,74.38102100013566,100.0,0.11082119087270591,0.0,5,6,7,8,10,17,30,50,74,74,74
GET,/get_data/125,131,0,6,7.159605175587341,2.4860190001163573,51.32822699988537,101.0,0.10915470679943214,0.0,6,7,8,8,11,14,34,38,51,51,51
GET,/get_data/126,112,0,5,6.57851638394951,2.504586999748426,40.50569000037285,100.0,0.09332310810333129,0.0,5,6,7,7,11,13,16,20,41,41,41
GET,/get_data/127,127,0,5,6.719455692926949,2.599833999738621,57.969909999883384,100.0,0.10582173865288459,0.0,5,6,7,8,11,13,22,23,58,58,58
GET,/get_data/128,123,0,6,8.26562578048267,2.7402949999668635,51.92579699996713,100.0,0.10248877050633705,0.0,6,7,8,9,16,24,43,44,52,52,52
