Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/14,104,0,5,6.168492009600448,3.035368000382732,18.139389000225492,100.0,0.17313747327564874,0.0,5,6,7,7,9,13,16,17,18,18,18
GET,/get_data/140,60,13,5,5.792342900031144,3.0855309996695723,15.81399099995906,89.08333333333333,0.09988700381287427,0.021642184159456093,5,6,6,7,10,12,14,16,16,16,16
GET,/get_data/141,70,8,5,5.934590899979802,3.2398660005128477,21.72311999993326,93.82857142857142,0.11653483778168665,0.013318267175049903,5,6,7,7,8,10,16,22,22,22,22
GET,/get_data/142,86,14,5,6.1906063139155965,3.2763450003585604,32.66464799980895,91.20930232558139,0.14317137213178646,0.023306967556337328,5,6,7,7,9,13,20,33,33,33,33
GET,/get_data/143,79,12,5,6.4029918986894305,3.0906619999768736,31.479085000228224,91.79746835443038,0.1315178883536178,0.019977400762574853,5,6,7,7,10,13,30,31,31,31,31
GET,/get_data/144,65,18,5,6.0952274922083935,3.1485919998885947,16.905172999940987,85.76923076923077,0.10821092079728047,0.02996610114386228,5,6,7,7,11,12,14,17,17,17,17
GET,/get_data/145,43,8,6,6.456239837208096,3.4005659999820637,17.829356999754964,89.95348837209302,0.07158568606589323,0.013318267175049903,6,6,7,7,8,16,18,18,18,18,18
GET,/get_data/146,73,19,5,6.227152698644105,3.27233799998794,25.23819399993954,84.46575342465754,0.12152918797233037,0.03163088454074352,5,6,6,7,9,12,19,25,25,25,25
GET,/get_data/147,58,12,5,6.272058034451691,2.9285089999575575,16.794887999822095,89.62068965517241,0.09655743701911179,0.019977400762574853,5,6,8,8,10,10,11,17,17,17,17
GET,/get_data/148,63,16,5,6.089029206361287,3.021238000201265,25.881345000016154,86.28571428571429,0.10488135400351799,0.026636534350099807,5,6,6,7,9,9,15,26,26,26,26
GET,/get_data/149,84,26,6,8.080269952410205,3.087716000209184,46.29618099988875,83.28571428571429,0.13984180533802398,0.043284368318912185,6,7,8,8,11,23,44,46,46,46,46
GET,/get_data/15,112,0,5,5.90313709823168,3.1709929999124142,20.00161100022524,100.0,0.18645574045069863,0.0,5,6,6,7,8,11,15,18,20,20,20
GET,/get_data/150,76,16,5,5.645047355301358,2.780745000109164,15.842265999708616,88.63157894736842,0.12652353816297407,0.026636534350099807,5,6,6,7,9,10,13,16,16,16,16
GET,/get_data/151,79,13,6,6.642067746857328,3.183358000114822,34.078723999300564,91.11392405063292,0.1315178883536178,0.021642184159456093,6,6,7,7,9,13,30,34,34,34,34
GET,/get_data/152,67,13,6,7.048220791046387,2.948512999864761,20.40917000022091,90.32835820895522,0.11154048759104293,0.021642184159456093,6,7,8,8,14,18,20,20,20,20,20
GET,/get_data/153,64,14,6,7.028745390627478,3.100955999798316,34.75079999952868,88.96875,0.10654613740039923,0.023306967556337328,6,6,7,8,11,14,29,35,35,35,35
GET,/get_data/154,67,19,5,6.419299522444342,3.106585999375966,24.41285200029597,84.68656716417911,0.11154048759104293,0.03163088454074352,5,7,7,8,9,10,23,24,24,24,24
