Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/1,142,0,5,7.968365126760251,2.696958999877097,81.47017400006007,69.0,0.11830423823656397,0.0,5,6,7,8,11,17,51,67,81,81,81
GET,/get_data/10,134,0,5,7.623670052202106,2.8245420003258914,83.34006799987037,95.0,0.11163921073027869,0.0,6,7,7,8,12,15,43,51,83,83,83
GET,/get_data/100,129,0,5,6.631085255822097,2.658431999861932,41.02830699957849,99.0,0.10747356853885037,0.0,5,6,7,8,10,13,29,32,41,41,41
GET,/get_data/101,129,0,5,6.4097761472627,2.788718999909179,24.996783000005962,99.0,0.10747356853885037,0.0,5,6,7,8,9,15,23,24,25,25,25
GET,/get_data/102,129,0,5,6.488732465124641,3.003264999961175,29.5895629997176,99.0,0.10747356853885037,0.0,5,6,7,8,11,15,17,18,30,30,30
GET,/get_data/103,121,0,6,6.820149644602882,2.9374659998211428,32.684460999917064,97.0,0.10080854103256508,0.0,6,7,7,8,10,13,20,25,33,33,33
GET,/get_data/104,143,0,6,7.653601916090465,2.5414169999748992,59.0457560001596,99.0,0.11913736667484964,0.0,6,7,8,8,13,19,37,48,59,59,59
GET,/get_data/105,114,0,5,6.892147508791057,2.9110089999448974,80.61361899990516,99.0,0.09497664196456544,0.0,5,6,7,7,9,17,18,26,81,81,81
GET,/get_data/106,131,0,5,6.763596526723229,2.5123320001512184,29.98064500025066,98.0,0.10913982541542169,0.0,5,6,8,8,12,14,22,25,30,30,30
GET,/get_data/107,142,0,5,6.394152605647013,2.801790999910736,28.830020999976114,99.0,0.11830423823656397,0.0,5,6,7,8,10,13,24,24,29,29,29
GET,/get_data/108,148,0,5,6.465726351362915,2.8773099998034013,50.00667500007694,99.0,0.12330300886627794,0.0,5,6,7,8,10,13,17,18,50,50,50
GET,/get_data/109,132,0,5,7.1992854242766535,2.67525100025523,117.47891899995011,99.0,0.10997295385370735,0.0,5,6,7,8,10,13,26,27,120,120,120
GET,/get_data/11,148,0,5,6.94090253379936,2.7382240000406455,44.20949899986226,97.0,0.12330300886627794,0.0,5,6,7,8,12,19,31,36,44,44,44
GET,/get_data/110,136,0,5,7.536366066186501,2.8475489998527337,41.549988000042504,97.0,0.11330546760685001,0.0,5,6,8,9,12,23,31,40,42,42,42
GET,/get_data/111,138,0,5,6.368240876821327,2.9062369999337534,26.979045000189217,98.0,0.11497172448342133,0.0,5,6,7,8,10,12,22,23,27,27,27
GET,/get_data/112,133,0,5,7.851765646607343,3.0442020001828496,67.67334999995,99.0,0.11080608229199301,0.0,5,7,8,9,11,15,52,53,68,68,68
GET,/get_data/113,137,0,6,7.320523131408537,2.6225420001537714,36.2180779998198,99.0,0.11413859604513567,0.0,6,6,7,8,12,21,28,35,36,36,36
GET,/get_data/114,126,0,5,6.685851246045006,2.7070900000580878,62.35490800008847,99.0,0.10497418322399339,0.0,5,6,7,7,9,11,23,28,62,62,62
GET,/get_data/115,139,0,5,8.003945273373096,2.4672650001775764,102.2141619996546,99.0,0.11580485292170699,0.0,5,7,8,9,13,17,34,78,100,100,100
GET,/get_data/116,132,0,6,6.891702818176203,2.6517730000250594,34.67372899967813,99.0,0.10997295385370735,0.0,6,7,8,9,11,14,18,27,35,35,35
GET,/get_data/117,115,0,5,6.702592678262274,2.9128579999451176,42.874108999967575,99.0,0.0958097704028511,0.0,5,6,7,8,11,13,15,37,43,43,43
GET,/get_data/118,123,0,5,6.637327560973403,2.1825950000220473,38.523719999830064,98.0,0.1024747979091364,0.0,5,6,7,8,11,17,21,26,39,39,39
GET,/get_data/119,136,0,5,6.045844522057397,2.8557870000440744,26.97336399978667,99.0,0.11330546760685001,0.0,5,6,7,7,9,12,17,27,27,27,27
GET,/get_data/12,142,0,5,6.0813320704313245,2.626413000143657,26.211013000192906,97.0,0.11830423823656397,0.0,5,6,6,7,9,12,19,23,26,26,26
GET,/get_data/120,138,0,5,6.727509826114197,2.8375380002216843,51.78754799999297,99.0,0.11497172448342133,0.0,5,6,6,7,10,15,31,32,52,52,52
GET,/get_data/121,128,0,5,6.267451156242387,2.843620000021474,33.13040599960004,99.0,0.10664044010056471,0.0,5,6,7,8,10,11,18,31,33,33,33
GET,/get_data/122,125,0,5,7.54649316798168,3.0763700001443794,65.43061900038083,99.0,0.10414105478570772,0.0,5,7,9,9,13,15,21,49,65,65,65
GET,/get_data/123,123,0,6,6.39431112195351,2.6987739997821336,30.342713000209187,99.0,0.1024747979091364,0.0,6,6,7,7,10,12,17,27,30,30,30
GET,/get_data/124,132,0,5,6.397096954535962,2.81395500041981,44.48265100018034,99.0,0.10997295385370735,0.0,5,6,7,7,9,12,24,33,44,44,44
GET,/get_data/125,127,0,5,6.978971566933806,2.4134029999913764,32.19984299994394,99.0,0.10580731166227905,0.0,5,6,7,8,12,16,31,32,32,32,32
GET,/get_data/126,124,0,6,6.779205120993435,2.59835800034125,27.147572999638214,98.0,0.10330792634742206,0.0,6,6,7,8,11,15,21,27,27,27,27
GET,/get_data/127,128,0,5,6.76665912501484,2.579810000042926,61.361789000329736,99.0,0.10664044010056471,0.0,5,6,7,8,10,13,18,31,61,61,61
GET,/get_data/128,127,0,5,6.448249102372148,2.7482420000524144,41.903177999756736,99.0,0.10580731166227905,0.0,5,6,7,7,9,10,22,32,42,42,42
GET,/get_data/129,129,0,6,6.612570790715582,3.176823000103468,24.023050000323565,99.0,0.10747356853885037,0.0,6,6,7,8,11,12,18,20,24,24,24
GET,/get_data/13,132,0,5,6.333894916670515,2.6814859998012253,17.08237499997267,98.0,0.10997295385370735,0.0,5,6,7,8,10,13,16,17,17,17,17
GET,/get_data/130,129,0,5,6.671203372081803,2.6016910001089855,39.1612029998214,99.0,0.10747356853885037,0.0,5,7,8,8,11,14,19,19,39,39,39
GET,/get_data/131,118,0,5,6.738178406783969,2.9412119997687114,45.48027200007709,99.0,0.0983091557177081,0.0,5,6,7,8,9,14,26,42,45,45,45
GET,/get_data/132,148,0,5,7.032469567581904,2.701933000025747,38.91120599973874,99.0,0.12330300886627794,0.0,5,6,7,9,11,16,27,32,39,39,39
GET,/get_data/133,128,0,5,7.3605878203171216,2.868954999939888,47.06600500003333,99.0,0.10664044010056471,0.0,5,6,8,10,13,17,25,28,47,47,47
GET,/get_data/134,130,0,6,7.585339476906063,2.70696699999462,102.17773300018962,98.0,0.10830669697713603,0.0,6,7,8,8,12,16,24,25,100,100,100
GET,/get_data/135,125,0,5,6.320506423997358,2.4657010003465984,27.005587000076048,99.0,0.10414105478570772,0.0,5,6,7,8,9,14,23,25,27,27,27
GET,/get_data/136,123,0,5,6.797160601617571,2.5880870000491996,119.0263009998489,99.0,0.1024747979091364,0.0,5,6,6,7,9,10,18,24,120,120,120
GET,/get_data/137,131,0,5,6.502293358790104,2.76789400004418,24.515682000128436,98.0,0.10913982541542169,0.0,5,6,7,7,10,15,22,23,25,25,25
GET,/get_data/138,114,0,5,7.180465728055695,2.515623999897798,43.31373700006225,99.0,0.09497664196456544,0.0,5,6,7,8,11,16,26,32,43,43,43
GET,/get_data/139,112,0,5,6.738579499992982,2.4374509998779104,30.809019999651355,99.0,0.09331038508799412,0.0,5,6,7,8,11,15,25,27,31,31,31
GET,/get_data/14,157,0,5,6.534022707016916,2.5993040003413626,33.71360800019829,98.0,0.1308011648108489,0.0,5,6,7,8,10,14,17,30,34,34,34
