Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/131,107,11,6,6.734835411220404,2.5317200002064055,24.350905000119383,95.34579439252336,0.1232313078073485,0.012668639120381622,6,7,8,9,10,13,16,17,24,24,24
GET,/get_data/132,129,12,5,6.266919193802646,2.948579000076279,37.84896300021501,94.97674418604652,0.14856858604811174,0.01382033358587086,5,6,7,7,9,12,21,23,38,38,38
GET,/get_data/133,124,14,5,7.027682967730236,2.754698999979155,67.27714999942691,93.90322580645162,0.14281011372066554,0.016123722516849338,5,6,7,7,10,12,30,46,67,67,67
GET,/get_data/134,104,14,5,6.225428769242241,3.0477559998871584,22.179286000209686,93.59615384615384,0.11977622441088079,0.016123722516849338,5,6,7,7,9,12,17,20,22,22,22
GET,/get_data/135,93,8,5,5.874551430200079,2.9282429995873827,14.265372999943793,95.35483870967742,0.10710758529049917,0.009213555723913906,5,6,7,7,8,11,13,14,14,14,14
GET,/get_data/136,111,8,5,6.899987432449494,3.306888000224717,74.80339999983698,96.10810810810811,0.12783808566930546,0.009213555723913906,5,6,7,8,9,14,17,18,75,75,75
GET,/get_data/137,103,16,6,6.548261407799358,2.9811289996359847,31.383861999529472,91.6116504854369,0.11862452994539155,0.018427111447827813,6,6,7,7,9,11,22,29,31,31,31
GET,/get_data/138,126,8,6,6.075027928599887,3.3178210001096886,13.927473999956419,96.57142857142857,0.14511350265164402,0.009213555723913906,6,6,7,7,9,10,13,14,14,14,14
GET,/get_data/139,104,19,5,7.032267971143169,2.7733740007533925,73.8191899999947,89.3173076923077,0.11977622441088079,0.02188219484429553,5,6,7,7,9,11,31,33,74,74,74
GET,/get_data/14,139,0,5,6.140652302164846,2.706532999582123,30.726980000054027,100.0,0.16008553070300413,0.0,5,6,6,7,8,11,25,30,31,31,31
GET,/get_data/140,122,17,5,6.704776622938403,2.5587740001355996,34.23785900031362,92.47540983606558,0.14050672478968707,0.01957880591331705,5,6,7,7,10,13,30,33,34,34,34
GET,/get_data/141,104,8,6,7.060548432701371,3.0536240001310944,49.35639700033789,96.76923076923077,0.11977622441088079,0.009213555723913906,6,6,7,8,10,12,19,43,49,49,49
GET,/get_data/142,104,12,5,6.254795269263433,2.8288489997976285,41.06698500072525,92.88461538461539,0.11977622441088079,0.01382033358587086,5,6,6,6,9,11,18,18,41,41,41
GET,/get_data/143,99,7,6,6.967834595991118,2.9026729998804512,46.21123299966712,97.11111111111111,0.11401775208343459,0.008061861258424669,6,7,8,8,9,10,37,46,46,46,46
GET,/get_data/144,127,13,6,6.253950078773171,2.9244130000734003,19.32091600019703,94.4724409448819,0.14626519711713326,0.014972028051360099,6,6,7,7,9,10,18,19,19,19,19
GET,/get_data/145,106,17,5,5.737239443396044,2.8502189998107497,15.481930999612814,88.82075471698113,0.12207961334185927,0.01957880591331705,5,6,7,7,8,10,13,14,15,15,15
GET,/get_data/146,120,6,6,6.479759933354974,3.010041000379715,25.742497999999614,98.25,0.1382033358587086,0.00691016679293543,6,7,7,7,9,12,19,20,26,26,26
GET,/get_data/147,121,14,5,6.099528396705955,2.9367130000537145,31.733226000142167,93.75206611570248,0.13935503032419783,0.016123722516849338,5,6,6,6,8,11,17,25,32,32,32
GET,/get_data/148,130,14,5,6.828643876934411,2.9083659997013456,58.23815900021145,95.07692307692308,0.14972028051360098,0.016123722516849338,5,6,7,7,11,13,32,39,58,58,58
GET,/get_data/149,99,11,6,7.641276161632619,3.0592909997722018,79.85516700045991,94.0,0.11401775208343459,0.012668639120381622,6,7,7,8,10,17,40,80,80,80,80
GET,/get_data/15,147,0,5,6.20675337413435,2.7208500005144742,42.50410799977544,100.0,0.16929908642691804,0.0,5,6,6,7,8,12,25,26,43,43,43
GET,/get_data/150,109,13,6,6.76735159633792,2.7482550003696815,37.3285659998146,93.55963302752293,0.12553469673832698,0.014972028051360099,6,6,7,7,10,11,27,33,37,37,37
GET,/get_data/151,113,16,5,6.455888725651949,3.124461999959749,35.074497999630694,92.35398230088495,0.13014147460028394,0.018427111447827813,5,6,7,8,9,12,17,18,35,35,35
GET,/get_data/152,103,10,5,6.609797757378543,3.2269399998767767,38.65888400014228,95.66019417475728,0.11862452994539155,0.011516944654892383,5,6,7,8,10,11,14,21,39,39,39
GET,/get_data/153,117,13,5,6.800029034160165,3.224979999686184,59.85863599926233,94.88888888888889,0.1347482524622409,0.014972028051360099,5,6,7,7,10,13,23,28,60,60,60
GET,/get_data/154,106,23,6,6.864617839598721,2.6910619999398477,45.30108000017208,89.06603773584905,0.12207961334185927,0.026488972706252483,6,7,7,7,9,11,25,30,45,45,45
GET,/get_data/155,108,11,5,5.77225218518783,2.6264620000802097,15.234765999593947,94.5,0.12438300227283774,0.012668639120381622,5,6,7,7,8,11,11,12,15,15,15
GET,/get_data/156,103,19,6,7.070723524273631,2.41573299990705,36.41867599981197,90.85436893203884,0.11862452994539155,0.02188219484429553,6,7,8,8,11,14,16,28,36,36,36
GET,/get_data/157,115,13,5,6.450978026121289,2.8791559998353478,52.35395999989123,93.00869565217391,0.13244486353126242,0.014972028051360099,5,6,7,7,9,9,14,43,52,52,52
GET,/get_data/158,98,15,6,6.284759857129646,3.1235119995471905,14.286122000157775,91.73469387755102,0.11286605761794535,0.017275416982338573,6,7,7,7,10,12,14,14,14,14,14
